transaction_id,product_id,quantity,product_name,category,cost_price,selling_price,customer_id,transaction_date,revenue,profit,month
1750,14,1,Juice,Beverages,2.52,3.62,112,9/18/2024,3.62,1.1,2024-09
1751,3,1,Feta Cheese,Dairy,7.45,10.5,381,8/5/2024,10.5,3.05,2024-08
1752,10,1,Apples,Fruits,7.23,9.99,403,10/9/2024,9.99,2.76,2024-10
1752,15,1,Soft Drinks,Beverages,2.23,2.72,403,10/9/2024,2.72,0.49,2024-10
1753,13,3,Butter,Dairy,8.41,11.82,36,5/15/2024,35.46,10.23,2024-05
1753,14,3,Juice,Beverages,2.52,3.62,36,5/15/2024,10.86,3.3,2024-05
1753,2,2,Bread,Bakery,9.53,12.6,36,5/15/2024,25.2,6.14,2024-05
1753,10,3,Apples,Fruits,7.23,9.99,36,5/15/2024,29.97,8.28,2024-05
1753,1,1,Milk,Dairy,4.06,5.17,36,5/15/2024,5.17,1.11,2024-05
1754,13,1,Butter,Dairy,8.41,11.82,285,12/27/2024,11.82,3.41,2024-12
1754,7,3,Rice,Grocery,1.05,1.32,285,12/27/2024,3.96,0.81,2024-12
1754,3,3,Feta Cheese,Dairy,7.45,10.5,285,12/27/2024,31.5,9.15,2024-12
1754,4,3,Yogurt,Dairy,6.19,8.5,285,12/27/2024,25.5,6.93,2024-12
1754,15,3,Soft Drinks,Beverages,2.23,2.72,285,12/27/2024,8.16,1.47,2024-12
1755,14,3,Juice,Beverages,2.52,3.62,188,4/2/2024,10.86,3.3,2024-04
1755,2,3,Bread,Bakery,9.53,12.6,188,4/2/2024,37.8,9.21,2024-04
1755,11,1,Coffee,Beverages,0.7,1.06,188,4/2/2024,1.06,0.36,2024-04
1755,12,2,Sugar,Grocery,9.71,12.43,188,4/2/2024,24.86,5.44,2024-04
1755,8,1,Chicken,Meat,8.73,11.5,188,4/2/2024,11.5,2.77,2024-04
1756,10,1,Apples,Fruits,7.23,9.99,82,4/18/2024,9.99,2.76,2024-04
1756,15,3,Soft Drinks,Beverages,2.23,2.72,82,4/18/2024,8.16,1.47,2024-04
1756,3,3,Feta Cheese,Dairy,7.45,10.5,82,4/18/2024,31.5,9.15,2024-04
1756,15,1,Soft Drinks,Beverages,2.23,2.72,82,4/18/2024,2.72,0.49,2024-04
1756,9,3,Eggs,Dairy,6.21,8.36,82,4/18/2024,25.08,6.45,2024-04
1757,13,2,Butter,Dairy,8.41,11.82,2,8/28/2024,23.64,6.82,2024-08
1757,4,1,Yogurt,Dairy,6.19,8.5,2,8/28/2024,8.5,2.31,2024-08
1757,4,1,Yogurt,Dairy,6.19,8.5,2,8/28/2024,8.5,2.31,2024-08
1758,5,1,Olive Oil,Grocery,1.98,2.61,385,12/20/2024,2.61,0.63,2024-12
1759,7,2,Rice,Grocery,1.05,1.32,303,5/21/2024,2.64,0.54,2024-05
1759,8,3,Chicken,Meat,8.73,11.5,303,5/21/2024,34.5,8.31,2024-05
1759,4,3,Yogurt,Dairy,6.19,8.5,303,5/21/2024,25.5,6.93,2024-05
1760,14,3,Juice,Beverages,2.52,3.62,197,10/17/2024,10.86,3.3,2024-10
1760,15,3,Soft Drinks,Beverages,2.23,2.72,197,10/17/2024,8.16,1.47,2024-10
1760,9,1,Eggs,Dairy,6.21,8.36,197,10/17/2024,8.36,2.15,2024-10
1760,13,2,Butter,Dairy,8.41,11.82,197,10/17/2024,23.64,6.82,2024-10
1761,14,2,Juice,Beverages,2.52,3.62,404,8/24/2024,7.24,2.2,2024-08
1761,10,3,Apples,Fruits,7.23,9.99,404,8/24/2024,29.97,8.28,2024-08
1761,5,3,Olive Oil,Grocery,1.98,2.61,404,8/24/2024,7.83,1.89,2024-08
1761,11,2,Coffee,Beverages,0.7,1.06,404,8/24/2024,2.12,0.72,2024-08
1762,2,1,Bread,Bakery,9.53,12.6,11,12/5/2024,12.6,3.07,2024-12
1762,13,1,Butter,Dairy,8.41,11.82,11,12/5/2024,11.82,3.41,2024-12
1763,2,3,Bread,Bakery,9.53,12.6,234,11/7/2024,37.8,9.21,2024-11
1763,1,2,Milk,Dairy,4.06,5.17,234,11/7/2024,10.34,2.22,2024-11
1763,13,2,Butter,Dairy,8.41,11.82,234,11/7/2024,23.64,6.82,2024-11
1764,1,3,Milk,Dairy,4.06,5.17,386,6/25/2024,15.51,3.33,2024-06
1764,3,3,Feta Cheese,Dairy,7.45,10.5,386,6/25/2024,31.5,9.15,2024-06
1764,12,2,Sugar,Grocery,9.71,12.43,386,6/25/2024,24.86,5.44,2024-06
1765,11,1,Coffee,Beverages,0.7,1.06,195,5/20/2024,1.06,0.36,2024-05
1765,10,2,Apples,Fruits,7.23,9.99,195,5/20/2024,19.98,5.52,2024-05
1765,15,2,Soft Drinks,Beverages,2.23,2.72,195,5/20/2024,5.44,0.98,2024-05
1765,5,1,Olive Oil,Grocery,1.98,2.61,195,5/20/2024,2.61,0.63,2024-05
1766,11,3,Coffee,Beverages,0.7,1.06,471,7/7/2024,3.18,1.08,2024-07
1766,12,2,Sugar,Grocery,9.71,12.43,471,7/7/2024,24.86,5.44,2024-07
1767,5,2,Olive Oil,Grocery,1.98,2.61,119,2/18/2024,5.22,1.26,2024-02
1767,15,3,Soft Drinks,Beverages,2.23,2.72,119,2/18/2024,8.16,1.47,2024-02
1767,2,1,Bread,Bakery,9.53,12.6,119,2/18/2024,12.6,3.07,2024-02
1767,2,1,Bread,Bakery,9.53,12.6,119,2/18/2024,12.6,3.07,2024-02
1768,12,1,Sugar,Grocery,9.71,12.43,396,10/28/2024,12.43,2.72,2024-10
1768,2,2,Bread,Bakery,9.53,12.6,396,10/28/2024,25.2,6.14,2024-10
1768,1,1,Milk,Dairy,4.06,5.17,396,10/28/2024,5.17,1.11,2024-10
1768,12,1,Sugar,Grocery,9.71,12.43,396,10/28/2024,12.43,2.72,2024-10
1769,9,3,Eggs,Dairy,6.21,8.36,20,7/8/2024,25.08,6.45,2024-07
1769,12,2,Sugar,Grocery,9.71,12.43,20,7/8/2024,24.86,5.44,2024-07
1769,1,2,Milk,Dairy,4.06,5.17,20,7/8/2024,10.34,2.22,2024-07
1769,13,2,Butter,Dairy,8.41,11.82,20,7/8/2024,23.64,6.82,2024-07
1770,13,2,Butter,Dairy,8.41,11.82,261,5/15/2024,23.64,6.82,2024-05
1771,4,3,Yogurt,Dairy,6.19,8.5,293,2/12/2024,25.5,6.93,2024-02
1771,8,1,Chicken,Meat,8.73,11.5,293,2/12/2024,11.5,2.77,2024-02
1772,12,1,Sugar,Grocery,9.71,12.43,422,12/18/2024,12.43,2.72,2024-12
1772,9,3,Eggs,Dairy,6.21,8.36,422,12/18/2024,25.08,6.45,2024-12
1772,1,2,Milk,Dairy,4.06,5.17,422,12/18/2024,10.34,2.22,2024-12
1773,9,1,Eggs,Dairy,6.21,8.36,256,3/30/2024,8.36,2.15,2024-03
1773,15,3,Soft Drinks,Beverages,2.23,2.72,256,3/30/2024,8.16,1.47,2024-03
1773,14,2,Juice,Beverages,2.52,3.62,256,3/30/2024,7.24,2.2,2024-03
1774,6,1,Pasta,Grocery,1.98,2.86,222,10/21/2024,2.86,0.88,2024-10
1774,13,1,Butter,Dairy,8.41,11.82,222,10/21/2024,11.82,3.41,2024-10
1774,10,3,Apples,Fruits,7.23,9.99,222,10/21/2024,29.97,8.28,2024-10
1774,7,2,Rice,Grocery,1.05,1.32,222,10/21/2024,2.64,0.54,2024-10
1774,3,1,Feta Cheese,Dairy,7.45,10.5,222,10/21/2024,10.5,3.05,2024-10
1775,13,1,Butter,Dairy,8.41,11.82,393,12/6/2024,11.82,3.41,2024-12
1775,10,2,Apples,Fruits,7.23,9.99,393,12/6/2024,19.98,5.52,2024-12
1775,6,1,Pasta,Grocery,1.98,2.86,393,12/6/2024,2.86,0.88,2024-12
1776,12,3,Sugar,Grocery,9.71,12.43,226,9/1/2024,37.29,8.16,2024-09
1776,8,3,Chicken,Meat,8.73,11.5,226,9/1/2024,34.5,8.31,2024-09
1776,14,3,Juice,Beverages,2.52,3.62,226,9/1/2024,10.86,3.3,2024-09
1776,3,2,Feta Cheese,Dairy,7.45,10.5,226,9/1/2024,21,6.1,2024-09
1777,13,1,Butter,Dairy,8.41,11.82,53,7/10/2024,11.82,3.41,2024-07
1777,1,3,Milk,Dairy,4.06,5.17,53,7/10/2024,15.51,3.33,2024-07
1777,3,1,Feta Cheese,Dairy,7.45,10.5,53,7/10/2024,10.5,3.05,2024-07
1777,12,1,Sugar,Grocery,9.71,12.43,53,7/10/2024,12.43,2.72,2024-07
1777,4,2,Yogurt,Dairy,6.19,8.5,53,7/10/2024,17,4.62,2024-07
1778,11,1,Coffee,Beverages,0.7,1.06,428,11/13/2024,1.06,0.36,2024-11
1778,3,2,Feta Cheese,Dairy,7.45,10.5,428,11/13/2024,21,6.1,2024-11
1778,6,3,Pasta,Grocery,1.98,2.86,428,11/13/2024,8.58,2.64,2024-11
1779,12,3,Sugar,Grocery,9.71,12.43,355,4/15/2024,37.29,8.16,2024-04
1780,15,1,Soft Drinks,Beverages,2.23,2.72,500,12/28/2024,2.72,0.49,2024-12
1781,10,1,Apples,Fruits,7.23,9.99,342,11/5/2024,9.99,2.76,2024-11
1782,5,1,Olive Oil,Grocery,1.98,2.61,364,8/20/2024,2.61,0.63,2024-08
1782,15,2,Soft Drinks,Beverages,2.23,2.72,364,8/20/2024,5.44,0.98,2024-08
1782,2,3,Bread,Bakery,9.53,12.6,364,8/20/2024,37.8,9.21,2024-08
1782,3,2,Feta Cheese,Dairy,7.45,10.5,364,8/20/2024,21,6.1,2024-08
1783,7,1,Rice,Grocery,1.05,1.32,280,9/21/2024,1.32,0.27,2024-09
1784,12,2,Sugar,Grocery,9.71,12.43,81,12/9/2024,24.86,5.44,2024-12
1784,1,1,Milk,Dairy,4.06,5.17,81,12/9/2024,5.17,1.11,2024-12
1784,8,3,Chicken,Meat,8.73,11.5,81,12/9/2024,34.5,8.31,2024-12
1785,11,2,Coffee,Beverages,0.7,1.06,202,2/6/2024,2.12,0.72,2024-02
1785,1,3,Milk,Dairy,4.06,5.17,202,2/6/2024,15.51,3.33,2024-02
1785,13,3,Butter,Dairy,8.41,11.82,202,2/6/2024,35.46,10.23,2024-02
1785,11,3,Coffee,Beverages,0.7,1.06,202,2/6/2024,3.18,1.08,2024-02
1785,2,1,Bread,Bakery,9.53,12.6,202,2/6/2024,12.6,3.07,2024-02
1786,7,3,Rice,Grocery,1.05,1.32,158,10/31/2024,3.96,0.81,2024-10
1786,10,2,Apples,Fruits,7.23,9.99,158,10/31/2024,19.98,5.52,2024-10
1787,3,2,Feta Cheese,Dairy,7.45,10.5,120,2/10/2024,21,6.1,2024-02
1787,12,3,Sugar,Grocery,9.71,12.43,120,2/10/2024,37.29,8.16,2024-02
1787,11,1,Coffee,Beverages,0.7,1.06,120,2/10/2024,1.06,0.36,2024-02
1787,12,1,Sugar,Grocery,9.71,12.43,120,2/10/2024,12.43,2.72,2024-02
1787,4,1,Yogurt,Dairy,6.19,8.5,120,2/10/2024,8.5,2.31,2024-02
1788,2,3,Bread,Bakery,9.53,12.6,59,1/17/2024,37.8,9.21,2024-01
1788,4,2,Yogurt,Dairy,6.19,8.5,59,1/17/2024,17,4.62,2024-01
1788,6,1,Pasta,Grocery,1.98,2.86,59,1/17/2024,2.86,0.88,2024-01
1788,15,3,Soft Drinks,Beverages,2.23,2.72,59,1/17/2024,8.16,1.47,2024-01
1789,3,1,Feta Cheese,Dairy,7.45,10.5,494,12/9/2024,10.5,3.05,2024-12
1790,14,2,Juice,Beverages,2.52,3.62,215,10/3/2024,7.24,2.2,2024-10
1791,14,3,Juice,Beverages,2.52,3.62,128,11/2/2024,10.86,3.3,2024-11
1792,13,3,Butter,Dairy,8.41,11.82,224,2/28/2024,35.46,10.23,2024-02
1792,11,2,Coffee,Beverages,0.7,1.06,224,2/28/2024,2.12,0.72,2024-02
1793,3,2,Feta Cheese,Dairy,7.45,10.5,209,7/1/2024,21,6.1,2024-07
1793,2,3,Bread,Bakery,9.53,12.6,209,7/1/2024,37.8,9.21,2024-07
1793,13,1,Butter,Dairy,8.41,11.82,209,7/1/2024,11.82,3.41,2024-07
1793,14,2,Juice,Beverages,2.52,3.62,209,7/1/2024,7.24,2.2,2024-07
1793,9,3,Eggs,Dairy,6.21,8.36,209,7/1/2024,25.08,6.45,2024-07
1794,8,3,Chicken,Meat,8.73,11.5,370,2/10/2024,34.5,8.31,2024-02
1794,11,1,Coffee,Beverages,0.7,1.06,370,2/10/2024,1.06,0.36,2024-02
1794,2,2,Bread,Bakery,9.53,12.6,370,2/10/2024,25.2,6.14,2024-02
1794,7,1,Rice,Grocery,1.05,1.32,370,2/10/2024,1.32,0.27,2024-02
1795,11,3,Coffee,Beverages,0.7,1.06,115,2/8/2024,3.18,1.08,2024-02
1796,15,2,Soft Drinks,Beverages,2.23,2.72,209,7/10/2024,5.44,0.98,2024-07
1796,13,1,Butter,Dairy,8.41,11.82,209,7/10/2024,11.82,3.41,2024-07
1797,12,2,Sugar,Grocery,9.71,12.43,14,9/23/2024,24.86,5.44,2024-09
1797,2,2,Bread,Bakery,9.53,12.6,14,9/23/2024,25.2,6.14,2024-09
1797,4,3,Yogurt,Dairy,6.19,8.5,14,9/23/2024,25.5,6.93,2024-09
1797,9,3,Eggs,Dairy,6.21,8.36,14,9/23/2024,25.08,6.45,2024-09
1798,8,3,Chicken,Meat,8.73,11.5,9,5/26/2024,34.5,8.31,2024-05
1798,7,1,Rice,Grocery,1.05,1.32,9,5/26/2024,1.32,0.27,2024-05
1799,1,2,Milk,Dairy,4.06,5.17,40,11/28/2024,10.34,2.22,2024-11
1799,15,2,Soft Drinks,Beverages,2.23,2.72,40,11/28/2024,5.44,0.98,2024-11
1799,13,2,Butter,Dairy,8.41,11.82,40,11/28/2024,23.64,6.82,2024-11
1800,6,1,Pasta,Grocery,1.98,2.86,450,5/6/2024,2.86,0.88,2024-05
1800,4,2,Yogurt,Dairy,6.19,8.5,450,5/6/2024,17,4.62,2024-05
1800,6,2,Pasta,Grocery,1.98,2.86,450,5/6/2024,5.72,1.76,2024-05
1800,11,2,Coffee,Beverages,0.7,1.06,450,5/6/2024,2.12,0.72,2024-05
1801,8,3,Chicken,Meat,8.73,11.5,237,2/15/2024,34.5,8.31,2024-02
1802,6,3,Pasta,Grocery,1.98,2.86,281,2/14/2024,8.58,2.64,2024-02
1802,15,3,Soft Drinks,Beverages,2.23,2.72,281,2/14/2024,8.16,1.47,2024-02
1802,2,3,Bread,Bakery,9.53,12.6,281,2/14/2024,37.8,9.21,2024-02
1802,5,2,Olive Oil,Grocery,1.98,2.61,281,2/14/2024,5.22,1.26,2024-02
1802,1,1,Milk,Dairy,4.06,5.17,281,2/14/2024,5.17,1.11,2024-02
1803,7,3,Rice,Grocery,1.05,1.32,359,1/1/2024,3.96,0.81,2024-01
1803,4,1,Yogurt,Dairy,6.19,8.5,359,1/1/2024,8.5,2.31,2024-01
1803,6,3,Pasta,Grocery,1.98,2.86,359,1/1/2024,8.58,2.64,2024-01
1804,7,1,Rice,Grocery,1.05,1.32,201,6/16/2024,1.32,0.27,2024-06
1804,6,1,Pasta,Grocery,1.98,2.86,201,6/16/2024,2.86,0.88,2024-06
1804,12,3,Sugar,Grocery,9.71,12.43,201,6/16/2024,37.29,8.16,2024-06
1804,5,3,Olive Oil,Grocery,1.98,2.61,201,6/16/2024,7.83,1.89,2024-06
1805,1,3,Milk,Dairy,4.06,5.17,246,4/17/2024,15.51,3.33,2024-04
1805,3,3,Feta Cheese,Dairy,7.45,10.5,246,4/17/2024,31.5,9.15,2024-04
1806,15,1,Soft Drinks,Beverages,2.23,2.72,278,1/19/2024,2.72,0.49,2024-01
1806,3,1,Feta Cheese,Dairy,7.45,10.5,278,1/19/2024,10.5,3.05,2024-01
1806,8,1,Chicken,Meat,8.73,11.5,278,1/19/2024,11.5,2.77,2024-01
1806,7,3,Rice,Grocery,1.05,1.32,278,1/19/2024,3.96,0.81,2024-01
1806,12,3,Sugar,Grocery,9.71,12.43,278,1/19/2024,37.29,8.16,2024-01
1807,8,2,Chicken,Meat,8.73,11.5,235,11/27/2024,23,5.54,2024-11
1807,11,3,Coffee,Beverages,0.7,1.06,235,11/27/2024,3.18,1.08,2024-11
1807,15,1,Soft Drinks,Beverages,2.23,2.72,235,11/27/2024,2.72,0.49,2024-11
1808,1,1,Milk,Dairy,4.06,5.17,494,3/12/2024,5.17,1.11,2024-03
1809,10,3,Apples,Fruits,7.23,9.99,4,4/18/2024,29.97,8.28,2024-04
1809,13,3,Butter,Dairy,8.41,11.82,4,4/18/2024,35.46,10.23,2024-04
1809,13,2,Butter,Dairy,8.41,11.82,4,4/18/2024,23.64,6.82,2024-04
1809,1,3,Milk,Dairy,4.06,5.17,4,4/18/2024,15.51,3.33,2024-04
1809,12,3,Sugar,Grocery,9.71,12.43,4,4/18/2024,37.29,8.16,2024-04
1810,7,3,Rice,Grocery,1.05,1.32,154,9/24/2024,3.96,0.81,2024-09
1810,1,3,Milk,Dairy,4.06,5.17,154,9/24/2024,15.51,3.33,2024-09
1810,1,2,Milk,Dairy,4.06,5.17,154,9/24/2024,10.34,2.22,2024-09
1810,11,1,Coffee,Beverages,0.7,1.06,154,9/24/2024,1.06,0.36,2024-09
1811,4,2,Yogurt,Dairy,6.19,8.5,442,8/27/2024,17,4.62,2024-08
1812,5,3,Olive Oil,Grocery,1.98,2.61,29,10/27/2024,7.83,1.89,2024-10
1812,13,3,Butter,Dairy,8.41,11.82,29,10/27/2024,35.46,10.23,2024-10
1812,6,1,Pasta,Grocery,1.98,2.86,29,10/27/2024,2.86,0.88,2024-10
1812,7,3,Rice,Grocery,1.05,1.32,29,10/27/2024,3.96,0.81,2024-10
1813,13,1,Butter,Dairy,8.41,11.82,109,3/30/2024,11.82,3.41,2024-03
1813,6,3,Pasta,Grocery,1.98,2.86,109,3/30/2024,8.58,2.64,2024-03
1813,8,3,Chicken,Meat,8.73,11.5,109,3/30/2024,34.5,8.31,2024-03
1813,10,2,Apples,Fruits,7.23,9.99,109,3/30/2024,19.98,5.52,2024-03
1813,9,1,Eggs,Dairy,6.21,8.36,109,3/30/2024,8.36,2.15,2024-03
1814,1,1,Milk,Dairy,4.06,5.17,98,4/12/2024,5.17,1.11,2024-04
1815,13,2,Butter,Dairy,8.41,11.82,215,9/6/2024,23.64,6.82,2024-09
1815,12,2,Sugar,Grocery,9.71,12.43,215,9/6/2024,24.86,5.44,2024-09
1815,10,3,Apples,Fruits,7.23,9.99,215,9/6/2024,29.97,8.28,2024-09
1815,3,1,Feta Cheese,Dairy,7.45,10.5,215,9/6/2024,10.5,3.05,2024-09
1816,4,3,Yogurt,Dairy,6.19,8.5,293,1/8/2024,25.5,6.93,2024-01
1816,7,2,Rice,Grocery,1.05,1.32,293,1/8/2024,2.64,0.54,2024-01
1817,6,3,Pasta,Grocery,1.98,2.86,75,6/1/2024,8.58,2.64,2024-06
1817,2,3,Bread,Bakery,9.53,12.6,75,6/1/2024,37.8,9.21,2024-06
1817,12,3,Sugar,Grocery,9.71,12.43,75,6/1/2024,37.29,8.16,2024-06
1818,10,2,Apples,Fruits,7.23,9.99,326,12/12/2024,19.98,5.52,2024-12
1818,7,1,Rice,Grocery,1.05,1.32,326,12/12/2024,1.32,0.27,2024-12
1818,8,3,Chicken,Meat,8.73,11.5,326,12/12/2024,34.5,8.31,2024-12
1819,13,1,Butter,Dairy,8.41,11.82,146,6/22/2024,11.82,3.41,2024-06
1819,7,1,Rice,Grocery,1.05,1.32,146,6/22/2024,1.32,0.27,2024-06
1819,14,2,Juice,Beverages,2.52,3.62,146,6/22/2024,7.24,2.2,2024-06
1819,13,2,Butter,Dairy,8.41,11.82,146,6/22/2024,23.64,6.82,2024-06
1820,10,1,Apples,Fruits,7.23,9.99,128,12/8/2024,9.99,2.76,2024-12
1820,11,2,Coffee,Beverages,0.7,1.06,128,12/8/2024,2.12,0.72,2024-12
1820,3,1,Feta Cheese,Dairy,7.45,10.5,128,12/8/2024,10.5,3.05,2024-12
1821,11,2,Coffee,Beverages,0.7,1.06,341,6/6/2024,2.12,0.72,2024-06
1821,11,3,Coffee,Beverages,0.7,1.06,341,6/6/2024,3.18,1.08,2024-06
1821,13,1,Butter,Dairy,8.41,11.82,341,6/6/2024,11.82,3.41,2024-06
1822,9,1,Eggs,Dairy,6.21,8.36,42,8/2/2024,8.36,2.15,2024-08
1823,10,1,Apples,Fruits,7.23,9.99,356,6/25/2024,9.99,2.76,2024-06
1824,13,3,Butter,Dairy,8.41,11.82,41,6/23/2024,35.46,10.23,2024-06
1824,11,3,Coffee,Beverages,0.7,1.06,41,6/23/2024,3.18,1.08,2024-06
1824,8,2,Chicken,Meat,8.73,11.5,41,6/23/2024,23,5.54,2024-06
1824,13,3,Butter,Dairy,8.41,11.82,41,6/23/2024,35.46,10.23,2024-06
1824,13,3,Butter,Dairy,8.41,11.82,41,6/23/2024,35.46,10.23,2024-06
1825,6,1,Pasta,Grocery,1.98,2.86,422,12/5/2024,2.86,0.88,2024-12
1825,15,1,Soft Drinks,Beverages,2.23,2.72,422,12/5/2024,2.72,0.49,2024-12
1825,14,2,Juice,Beverages,2.52,3.62,422,12/5/2024,7.24,2.2,2024-12
1825,5,3,Olive Oil,Grocery,1.98,2.61,422,12/5/2024,7.83,1.89,2024-12
1825,2,2,Bread,Bakery,9.53,12.6,422,12/5/2024,25.2,6.14,2024-12
1826,2,2,Bread,Bakery,9.53,12.6,34,12/3/2024,25.2,6.14,2024-12
1827,3,3,Feta Cheese,Dairy,7.45,10.5,17,5/25/2024,31.5,9.15,2024-05
1827,9,2,Eggs,Dairy,6.21,8.36,17,5/25/2024,16.72,4.3,2024-05
1827,4,1,Yogurt,Dairy,6.19,8.5,17,5/25/2024,8.5,2.31,2024-05
1828,10,3,Apples,Fruits,7.23,9.99,165,11/19/2024,29.97,8.28,2024-11
1828,13,1,Butter,Dairy,8.41,11.82,165,11/19/2024,11.82,3.41,2024-11
1829,8,1,Chicken,Meat,8.73,11.5,153,6/9/2024,11.5,2.77,2024-06
1829,7,1,Rice,Grocery,1.05,1.32,153,6/9/2024,1.32,0.27,2024-06
1830,8,3,Chicken,Meat,8.73,11.5,486,5/6/2024,34.5,8.31,2024-05
1830,11,2,Coffee,Beverages,0.7,1.06,486,5/6/2024,2.12,0.72,2024-05
1831,14,1,Juice,Beverages,2.52,3.62,378,3/22/2024,3.62,1.1,2024-03
1832,4,3,Yogurt,Dairy,6.19,8.5,76,5/26/2024,25.5,6.93,2024-05
1832,12,2,Sugar,Grocery,9.71,12.43,76,5/26/2024,24.86,5.44,2024-05
1832,7,2,Rice,Grocery,1.05,1.32,76,5/26/2024,2.64,0.54,2024-05
1832,6,3,Pasta,Grocery,1.98,2.86,76,5/26/2024,8.58,2.64,2024-05
1832,6,2,Pasta,Grocery,1.98,2.86,76,5/26/2024,5.72,1.76,2024-05
1833,5,2,Olive Oil,Grocery,1.98,2.61,87,8/26/2024,5.22,1.26,2024-08
1833,10,3,Apples,Fruits,7.23,9.99,87,8/26/2024,29.97,8.28,2024-08
1833,3,2,Feta Cheese,Dairy,7.45,10.5,87,8/26/2024,21,6.1,2024-08
1833,13,1,Butter,Dairy,8.41,11.82,87,8/26/2024,11.82,3.41,2024-08
1834,3,2,Feta Cheese,Dairy,7.45,10.5,117,3/24/2024,21,6.1,2024-03
1834,2,1,Bread,Bakery,9.53,12.6,117,3/24/2024,12.6,3.07,2024-03
1834,4,1,Yogurt,Dairy,6.19,8.5,117,3/24/2024,8.5,2.31,2024-03
1834,13,3,Butter,Dairy,8.41,11.82,117,3/24/2024,35.46,10.23,2024-03
1835,12,2,Sugar,Grocery,9.71,12.43,362,4/22/2024,24.86,5.44,2024-04
1835,3,2,Feta Cheese,Dairy,7.45,10.5,362,4/22/2024,21,6.1,2024-04
1835,9,1,Eggs,Dairy,6.21,8.36,362,4/22/2024,8.36,2.15,2024-04
1836,15,1,Soft Drinks,Beverages,2.23,2.72,342,8/12/2024,2.72,0.49,2024-08
1837,2,3,Bread,Bakery,9.53,12.6,469,11/27/2024,37.8,9.21,2024-11
1837,6,2,Pasta,Grocery,1.98,2.86,469,11/27/2024,5.72,1.76,2024-11
1837,11,3,Coffee,Beverages,0.7,1.06,469,11/27/2024,3.18,1.08,2024-11
1838,1,2,Milk,Dairy,4.06,5.17,27,8/30/2024,10.34,2.22,2024-08
1839,10,3,Apples,Fruits,7.23,9.99,313,5/22/2024,29.97,8.28,2024-05
1839,3,1,Feta Cheese,Dairy,7.45,10.5,313,5/22/2024,10.5,3.05,2024-05
1840,15,3,Soft Drinks,Beverages,2.23,2.72,287,2/10/2024,8.16,1.47,2024-02
1840,3,1,Feta Cheese,Dairy,7.45,10.5,287,2/10/2024,10.5,3.05,2024-02
1840,8,3,Chicken,Meat,8.73,11.5,287,2/10/2024,34.5,8.31,2024-02
1840,6,1,Pasta,Grocery,1.98,2.86,287,2/10/2024,2.86,0.88,2024-02
1840,3,1,Feta Cheese,Dairy,7.45,10.5,287,2/10/2024,10.5,3.05,2024-02
1841,15,3,Soft Drinks,Beverages,2.23,2.72,134,9/14/2024,8.16,1.47,2024-09
1842,12,1,Sugar,Grocery,9.71,12.43,219,10/11/2024,12.43,2.72,2024-10
1842,3,2,Feta Cheese,Dairy,7.45,10.5,219,10/11/2024,21,6.1,2024-10
1842,8,1,Chicken,Meat,8.73,11.5,219,10/11/2024,11.5,2.77,2024-10
1842,9,2,Eggs,Dairy,6.21,8.36,219,10/11/2024,16.72,4.3,2024-10
1842,12,3,Sugar,Grocery,9.71,12.43,219,10/11/2024,37.29,8.16,2024-10
1843,4,2,Yogurt,Dairy,6.19,8.5,168,4/14/2024,17,4.62,2024-04
1843,15,3,Soft Drinks,Beverages,2.23,2.72,168,4/14/2024,8.16,1.47,2024-04
1843,5,1,Olive Oil,Grocery,1.98,2.61,168,4/14/2024,2.61,0.63,2024-04
1843,8,1,Chicken,Meat,8.73,11.5,168,4/14/2024,11.5,2.77,2024-04
1844,11,3,Coffee,Beverages,0.7,1.06,98,7/20/2024,3.18,1.08,2024-07
1844,1,1,Milk,Dairy,4.06,5.17,98,7/20/2024,5.17,1.11,2024-07
1845,10,3,Apples,Fruits,7.23,9.99,268,11/2/2024,29.97,8.28,2024-11
1845,2,3,Bread,Bakery,9.53,12.6,268,11/2/2024,37.8,9.21,2024-11
1845,2,1,Bread,Bakery,9.53,12.6,268,11/2/2024,12.6,3.07,2024-11
1845,10,2,Apples,Fruits,7.23,9.99,268,11/2/2024,19.98,5.52,2024-11
1846,15,3,Soft Drinks,Beverages,2.23,2.72,237,11/26/2024,8.16,1.47,2024-11
1846,9,2,Eggs,Dairy,6.21,8.36,237,11/26/2024,16.72,4.3,2024-11
1846,10,2,Apples,Fruits,7.23,9.99,237,11/26/2024,19.98,5.52,2024-11
1846,12,3,Sugar,Grocery,9.71,12.43,237,11/26/2024,37.29,8.16,2024-11
1846,10,3,Apples,Fruits,7.23,9.99,237,11/26/2024,29.97,8.28,2024-11
1847,13,1,Butter,Dairy,8.41,11.82,309,9/22/2024,11.82,3.41,2024-09
1847,7,3,Rice,Grocery,1.05,1.32,309,9/22/2024,3.96,0.81,2024-09
1848,12,1,Sugar,Grocery,9.71,12.43,455,7/28/2024,12.43,2.72,2024-07
1849,4,1,Yogurt,Dairy,6.19,8.5,394,2/20/2024,8.5,2.31,2024-02
1849,4,3,Yogurt,Dairy,6.19,8.5,394,2/20/2024,25.5,6.93,2024-02
1850,7,3,Rice,Grocery,1.05,1.32,173,4/27/2024,3.96,0.81,2024-04
1851,4,2,Yogurt,Dairy,6.19,8.5,401,7/19/2024,17,4.62,2024-07
